report_id,report_year,facility_id,jurisdiction_code,jurisdiction_facility_id,facility_name,registered_business_name,primary_anzsic_class_code,primary_anzsic_class_name,substance_id,substance_sort_order,substance_name,air_point_emission_kg,air_point_eet,air_fugitive_emission_kg,air_fugitive_eet,air_total_emission_kg,water_emission_kg,water_eet,land_emission_kg,land_eet,suburb,state,postcode,latitude,longitude,pivot_facility_name
440942,2010/2011,512042,QLD,Q063ILC011,Quail,DOUBLE D CATTLE CO. PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,58391,___4_,58391,,,,,Brymaroo,QLD,4403,-27.174522,151.59502,"Quail, Brymaroo QLD (Q063ILC011)"
437818,2010/2011,559666,QLD,Q063EUN001,Vandyke,EUNEEKE CATTLE COMPANY PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,14195,___4_,14195,,,,,Springsure,QLD,4722,-24.12694722,148.1036889,"Vandyke, Springsure QLD (Q063EUN001)"
444010,2010/2011,484110,NSW,1113,Garrison Feedlot,GARRISON CATTLE FEEDERS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,184240,___4_,184240,,,,,Murray Downs,NSW,2734,-35.303325,143.602817,"Garrison Feedlot, Murray Downs NSW (1113)"
444116,2010/2011,520066,SA,SA0410,Korunye Park Feedlot,GARY L JONES & ALENA O CROSBIE,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,66867,___4_,66867,,,,,Korunye,SA,5502,-34.491968,138.525434,"Korunye Park Feedlot, Korunye SA (SA0410)"
442270,2010/2011,520004,SA,SA0399,Wanderribby Feedlot,GEMLAKE PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,400000,__3__,400000,,,,,Meningie,SA,5264,-35.757514,139.351789,"Wanderribby Pty Ltd, Meningie SA (SA0399)"
436514,2010/2011,546236,WA,WA0759,Geza Feedlot,GEZAM PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,22120,___4_,22120,,,,,Napier,WA,6330,-34.809444,117.873056,"Geza Feedlot, Napier WA (WA0759)"
438662,2010/2011,558846,QLD,Q063GIB001,Muan Feedlot,GIBBS ENTERPRISES (QLD) PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,62580,___4_,62580,,,,,Degilbo,QLD,4621,-25.486717,151.960688,"Muan Feedlot, Degilbo QLD (Q063GIB001)"
438924,2010/2011,559018,QLD,Q063OLI001,Olinda Park,GIBSON PARTNERSHIP,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,29884,___4_,29884,,,,,Dalby,QLD,4405,-27.3013,150.816,"Olinda Park, Dalby QLD (Q063OLI001)"
438922,2010/2011,511832,QLD,Q063FRI009,Glen Arden Feedlot,GLEN ARDEN FEEDLOT COMPANY PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,17553,___4_,17553,,,,,Roma,QLD,4455,-26.175,149.089167,"Glen Arden Feedlot, Roma QLD (Q063FRI009)"
444168,2010/2011,511880,QLD,Q063GRE001,Greenwood Farming Feedlot,GREENWOOD FARMING PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,11270,___4_,11270,,,,,Walkamin,QLD,4872,-17.139481,145.423,"Greenwood Farming Feedlot, Walkamin QLD (Q063GRE001)"
443340,2010/2011,512488,QLD,Q063WAG001,Risdon Park Feedlot,GROSS MEATS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,17073,___4_,17073,,,,,Warwick,QLD,4370,-28.3338,152.003,"Risdon Park Feedlot, Warwick QLD (Q063WAG001)"
437938,2010/2011,565638,QLD,Q063HDC001,"""Hatcham Downs""",HATCHAM DOWNS CATTLE CO PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,87976,___4_,87976,,,,,Taroom,QLD,4420,-25.970552,149.381105,"""Hatcham Downs"", Taroom QLD (Q063HDC001)"
441192,2010/2011,560456,QLD,Q063HAT001,Delubra,HATTON & SON'S,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,43050,___4_,43050,,,,,Mundubbera,QLD,4626,-25.74796,150.938696,"Delubra, Mundubbera QLD (Q063HAT001)"
437092,2010/2011,512448,QLD,Q063TCH001,Terencevale,HOLMES ENTERPRISES,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,14504,___4_,14504,,,,,Theodore,QLD,4719,-25.007031,150.191997,"Terencevale, Theodore QLD (Q063TCH001)"
440772,2010/2011,532638,VIC,00007630,Peechelba Beef,ICM AGRIBUSINESS P/L,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,694458,___4_,694458,,,,,Peechelba,VIC,3678,-36.164134,146.215055,"Peechelba Beef, Peechelba VIC (00007630)"
442856,2010/2011,563090,QLD,Q063BEL001,Bellevue Feedlot,J H STIVANO LIVESTOCK MARKETING,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,16660,___4_,16660,,,,,Roma,QLD,4455,-26.52986389,148.7872222,"Bellevue Feedlot, Roma QLD (Q063BEL001)"
444000,2010/2011,511736,QLD,Q063CGG001,Enarra,J.C COGGAN & L.D COGGAN & P.J COGGAN,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,70070,___4_,70070,,,,,Meandarra,QLD,4422,-27.759604,149.760762,"Enarra, Meandarra QLD (Q063CGG001)"
443052,2010/2011,546220,WA,WA0755,Westbeef Feedlot,JANET RUTH DAVIES & PHILIP EYNON DAVIES,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,221690,___4_,221690,,,,,Kalannie,WA,6468,-30.452142,117.162827,"Westbeef Feedlot, Kalannie WA (WA0755)"
439148,2010/2011,511600,QLD,Q063AMH002,Beef City Feedlot,JBS AUSTRALIA PTY LIMITED,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1262377.68,___4_,1262377.68,,,,,Purrawanda,QLD,4356,-27.523639,151.619025,"Beef City Feedlot, Purrawanda QLD (Q063AMH002)"
440454,2010/2011,488524,NSW,402,Caroona Feedlot,JBS AUSTRALIA PTY LIMITED,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,328975.13,___4_,328975.13,,,,,Quirindi,NSW,2343,-31.391667,150.375,"Caroona Feedlot, Quirindi NSW (402)"
439684,2010/2011,511582,QLD,Q063AMH001,Mungindi Feedlot,JBS AUSTRALIA PTY LIMITED,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,554608.23,___4_,554608.23,,,,,Mungindi Via Talwood,QLD,4497,-28.773053,149.108229,"Mungindi Feedlot, Mungindi Via Talwood QLD (Q063AMH001)"
440512,2010/2011,488612,NSW,409,Prime City Feedlot,JBS AUSTRALIA PTY LIMITED,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1756378.04,___4_,1756378.04,,,,,Tabbita,NSW,2652,-34.106111,145.736111,"Prime City Feedlot, Tabbita NSW (409)"
440742,2010/2011,488008,NSW,371,Riverina Feedlot,JBS AUSTRALIA PTY LIMITED,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1211542.87,___4_,1211542.87,,,,,Yanco,NSW,2703,-34.644559,146.484172,"Riverina Feedlot, Yanco NSW (371)"
443862,2010/2011,495788,NSW,927,Yambinya Station Burraboi,JBS AUSTRALIA PTY LIMITED,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,657924.64,___4_,657924.64,,,,,Burraboi,NSW,2732,-35.328653,144.267786,Yambinya Station Burraboi NSW (927)
439658,2010/2011,512232,QLD,Q063MJH001,Maroon,JD & JD HAMILTON,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,10552.5,___4_,10552.5,,,,,Eidsvold,QLD,4627,-25.4655,151.02,"Maroon, Eidsvold QLD (Q063MJH001)"
442214,2010/2011,520096,SA,SA0415,K. T Ashby & Sons Pty Ltd,K. T ASHBY & SONS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,38360,___4_,38360,,,,,Snowtown,SA,5520,-33.816111,138.333056,"Wirreanda, Snowtown SA (SA0415)"
444120,2010/2011,559030,QLD,Q063KER001,Kerriett,KERRIETT PASTORAL PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,30450,___4_,30450,,,,,Meandarra,QLD,4422,-27.487517,149.655437,"Kerriett, Meandarra QLD (Q063KER001)"
438938,2010/2011,512118,QLD,Q063KLF001,Kerwee Feedlot,KERWEE LOT FEEDERS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,498750,___4_,498750,,,,,Jondaryan,QLD,4403,-27.386804,151.547952,"Kerwee Feedlot, Jondaryan QLD (Q063KLF001)"
443864,2010/2011,484134,NSW,1119,Tallawanta Feedlot,KILBURNIE CATTLE COMPANY,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,102007,___4_,102007,,,,,Garah,NSW,2405,-29.211696,149.370895,"Tallawanta Feedlot, Garah NSW (1119)"
437056,2010/2011,483920,NSW,1082,Killara Feedlot,KILLARA FEEDLOT PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1066660,___4_,1066660,,,,,Quirindi,NSW,2343,-31.47149,150.5867,"Killara Feedlot, Quirindi NSW (1082)"
437378,2010/2011,546260,WA,WA0771,Telina Downs Feedlot,L DELL'AGOSTINO & M.T DELL'AGOSTINO & P.E DELL'AGOSTINO & TELINA DOWNS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,23030,___4_,23030,,,,,Esperance,WA,6450,-33.668056,122.336111,"Telina Downs Feedlot, Esperance WA (WA0771)"
444342,2010/2011,484106,NSW,1112,Yallambee Feedlot,LADYSMTIH FARMS,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,207620,___4_,207620,,,,,Ladysmith,NSW,2652,-35.208186,147.484564,"Ladysmith Feedlot, Ladysmith NSW (1112)"
438928,2010/2011,512156,QLD,Q063LFS001,Launcells,LAUNCELLS FEEDLOT SYSTEMS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,108920,___4_,108920,,,,,Drillham,QLD,4424,-26.735833,149.893055,"Launcells, Drillham QLD (Q063LFS001)"
443496,2010/2011,511646,QLD,Q063AVC001,Avonvale Feedlot Co,LEONARD G & RUBY H & PETER J & HELEN L LITTLE,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,20020,___4_,20020,,,,,Toogoolawah,QLD,4313,-27.0654,152.3196583,"Avonvale Feedlot Co, Toogoolawah QLD (Q063AVC001)"
437090,2010/2011,512502,QLD,Q063WAL001,Wieambilla Feedlot,LLOYD PASTORAL COMPANY PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,307540.1,___4_,307540.1,,,,,Chinchilla,QLD,4413,-26.891368,150.436782,"Wieambilla Feedlot, Chinchilla QLD (Q063WAL001)"
444094,2010/2011,511954,QLD,Q063ILB038,Lotus Park,LOTUS PARK GRAZING,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,165410,___4_,165410,,,,,Marlborough,QLD,4705,-22.7725,149.309444,"Lotus Park, Marlborough QLD (Q063ILB038)"
438014,2010/2011,555316,QLD,Q063MGG002,Sapphire Meats,M G GIBBS,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,274872,___4_,274872,,,,,Yelarbon,QLD,4390,-28.618898,150.594894,"Sapphire Feedlot, Yelarbon QLD (Q063MGG002)"
439650,2010/2011,558862,QLD,Q063MDH001,Wallumba Feedlot,M.D.H. PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,406910,___4_,406910,,,,,Condamine,QLD,4416,-26.84464,150.23565,"Wallumba Feedlot, Condamine QLD (Q063MDH001)"
443472,2010/2011,512568,QLD,Q063WSF001,Wallona,MARKAM SERVICES PTY LTD AS T/F RS AND KM STEVENS FAMILY TRUST,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,23100,___4_,23100,,,,,Millmerran,QLD,4357,-28.034495,151.207881,"Wallona, Millmerran QLD (Q063WSF001)"
438934,2010/2011,512242,QLD,Q063MPC001,Maydan Feedlot,MAYDAN PASTORAL CO.,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,389970,___4_,389970,,,,,Warwick,QLD,4352,-28.119748,151.851812,"Maydan Feedlot, Warwick QLD (Q063MPC001)"
443756,2010/2011,511568,QLD,Q063ALP002,Lemon Tree Feedlot,MCNAMEE PARTNERS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,169853.6,___4_,169853.6,,,,,Millmerran,QLD,4357,-27.7852,151.281,"Lemon Tree Feedlot, Millmerran QLD (Q063ALP002)"
441412,2010/2011,512060,QLD,Q063ILC015,Coorumbene,MIRA CATTLE COMPANY,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,10920,___4_,10920,,,,,Rolleston,QLD,4702,-24.466433,148.716783,"Coorumbene, Rolleston QLD (Q063ILC015)"
439198,2010/2011,484066,NSW,1107,Mirambee Feedlot,MIRAMBEE PASTORAL COMPANY PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,131950,___4_,131950,,,,,Dubbo,NSW,2830,-32.348642,148.694415,"Mirambee Feedlot, Dubbo NSW (1107)"
438060,2010/2011,558304,QLD,Q063MOR001,Grassdale,MORT & CO LOT FEEDERS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1979040,___4_,1979040,,,,,Dalby,QLD,4405,-27.4168,151.15,"Grassdale, Dalby QLD (Q063MOR001)"
442008,2010/2011,571610,NSW,1263,Gunnee Station Feedlot,MORT & CO LOT FEEDERS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1675520,___4_,1675520,,,,,Delungra,NSW,2403,-29.609444,150.861944,"Gunnee Feedlot, Delungra NSW (1263)"
438648,2010/2011,511798,QLD,Q063DHP001,Pinegrove Feedlot,MORT & CO LOT FEEDERS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,355600,___4_,355600,,,,,Millmerran,QLD,4357,-27.7696,151.222,"Pinegrove Feedlot, Millmerran QLD (Q063DHP001)"
442050,2010/2011,487070,NSW,301,Myola Feedlot,MYOLA FEEDLOT PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,628671,___4_,628671,,,,,North Star,NSW,2408,-29.077447,150.339376,"Myola Feedlot, North Star NSW (301)"
437148,2010/2011,512298,QLD,Q063NOL001,Wide Bay Feedlot,NOLAN MEATS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,280000,___4_,280000,,,,,Kilkivan,QLD,4600,-26.147876,152.176373,"Wide Bay Feedlot, Kilkivan QLD (Q063NOL001)"
442518,2010/2011,512324,QLD,Q063OAH001,Whyalla Feedlot,OAKEY HOLDINGS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,3158505,___4_,3158505,,,,,Texas,QLD,4385,-28.745209,151.052599,"Whyalla Feedlot, Texas QLD (Q063OAH001)"
442704,2010/2011,512052,QLD,Q063ILC012,Opal Creek,OPAL CREEK FEEDERS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,120190,___4_,120190,,,,,Cecil Plains,QLD,4407,-27.679387,150.914363,"Opal Creek, Cecil Plains QLD (Q063ILC012)"
442522,2010/2011,511688,QLD,Q063BRN001,Pakaderinga Feedlot,PAKADERINGA FEEDLOT PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,114520,___4_,114520,,,,,Nanango,QLD,4615,-26.26,151.55,"Pakaderinga Feedlot, Nanango QLD (Q063BRN001)"
437816,2010/2011,512366,QLD,Q063PPC001,Paringa Feedlot,PARINGA PASTORAL COMPANY PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,87500,___4_,87500,,,,,Capella,QLD,4723,-22.829493,147.954593,"Paringa Feedlot, Capella QLD (Q063PPC001)"
440998,2010/2011,484102,NSW,1111,Welcannah Feedlot,PJ AND JM MOSES,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,67074,___4_,67074,,,,,Moree,NSW,2400,-29.63686,149.929453,"Welcannah Feedlot, Moree NSW (1111)"
437980,2010/2011,512392,QLD,Q063RVC001,Nooroomba Feedlot,R T & V K CULLEN,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,89040,___4_,89040,,,,,Maidenwell,QLD,4615,-26.836667,151.731667,"Nooroomba Feedlot, Maidenwell QLD (Q063RVC001)"
437156,2010/2011,495768,NSW,925,Rangers Valley Feedlot,RANGERS VALLEY CATTLE STATION PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1850000,___4_,1850000,,,,,Glen Innes,NSW,2370,-29.506296,151.729069,"Rangers Valley Feedlot, Glen Innes NSW (925)"
441094,2010/2011,511972,QLD,Q063ILC001,Ashby,RIDDLE G & GM,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,18830,___4_,18830,,,,,Clifton,QLD,4361,-27.911068,151.713496,"Ashby, Clifton QLD (Q063ILC001)"
437100,2010/2011,558314,QLD,Q063RHB001,Wongobung,RT & HM BEDDOWS,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,48872,___4_,48872,,,,,Windera,QLD,4605,-26.0433805,151.80422,"Wongobung, Windera QLD (Q063RHB001)"
443228,2010/2011,488460,NSW,398,Solferino Feedlot,RYLEVISA PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,83000,___4_,83000,,,,,Young,NSW,2594,-34.264508,148.3457,"Solferino Feedlot, Young NSW (398)"
443586,2010/2011,575898,SA,SA0594,Tungali Feedlot,S. KIDMAN & CO LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,132720,___4_,132720,,,,,Sedan,SA,5353,-34.491629,139.306736,"Tungali, Sedan SA (SA0594)"
442510,2010/2011,512458,QLD,Q063TCS001,Sandalwood Feedlot,SANDALWOOD FEEDLOT PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,422310,___4_,422310,,,,,Dalby,QLD,4405,-27.135556,151.433889,"Sandalwood Feedlot, Dalby QLD (Q063TCS001)"
440500,2010/2011,511784,QLD,Q063DHB001,Saxby Feedlot,SAXBY FEEDLOT PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,78400,___4_,78400,,,,,Kilkivan,QLD,4600,-26.238474,152.216382,"Saxby Feedlot, Kilkivan QLD (Q063DHB001)"
435954,2010/2011,546182,WA,WA0744,Semini Feedlot,SEMINI ENTERPRISES PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,45266,___4_,45266,,,,,Treeton,WA,6284,-33.862147,115.214743,"Semini Feedlot, Treeton WA (WA0744)"
440348,2010/2011,512434,QLD,Q063SMF001,Smithfield Feedlot,SMITHFIELD FEEDLOT PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,986650,___4_,986650,,,,,Proston,QLD,4613,-26.161711,151.549643,"Smithfield Feedlot, Proston QLD (Q063SMF001)"
444148,2010/2011,512032,QLD,Q063ILC010,Stanbroke Feedlot,STANBROKE BEEF PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1218294,___4_,1218294,,,,,Chinchilla,QLD,4413,-26.813633,150.413639,"Stanbroke Feedlot, Chinchilla QLD (Q063ILC010)"
444234,2010/2011,484130,NSW,1118,Kia Ora Feedlot,SWAIN FARMS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,211440.6,___4_,211440.6,,,,,Walgett,NSW,2832,-29.966312,147.396955,"Kia Ora Feedlot, Walgett NSW (1118)"
443972,2010/2011,547164,WA,WA0962,Lake Preston Feedlot,T W PEARSON AND SON,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,133000,___4_,133000,,,,,Myalup,WA,6220,-32.968353,115.709585,"Lake Preston Feedlot, Myalup WA (WA0962)"
443976,2010/2011,561446,WA,WA1144,Twyata Pool Feedlot,T W PEARSON AND SON,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,80220,___4_,80220,,,,,Badgingarra,WA,6521,-30.3465,115.4901,"Twyata Pool Feedlot, Badgingarra WA (WA1144)"
444196,2010/2011,521172,TAS,TAS 145,Powranna Feedlot,TASMANIA FEEDLOT P/L,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,559440,___4_,559440,,,,,Powranna,TAS,7300,-41.687251,147.283891,"Powranna Feedlot, Powranna TAS (TAS 145)"
439200,2010/2011,487618,NSW,343,Teys Australia Jindalee,TEYS AUSTRALIA SOUTHERN,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1165710,___4_,1165710,,,,,Springdale,NSW,2666,-34.455293,147.77504,"Teys Australia Jindalee, Springdale NSW (343)"
441486,2010/2011,512472,QLD,Q063TEF001,Miamba Feedlot,TEYS FEEDLOT PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1356740,___4_,1356740,,,,,Condamine,QLD,4416,-26.897,149.855,"Teys Australia Condamine Feedlot, Condamine QLD (Q063TEF001)"
441454,2010/2011,576772,SA,SA0599,Princess Royal Station - Clare Feedlot,THE BOB ROWE CLASS TRUST & THE SIMON ROWE CLASS TRUST,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,44614.5,___4_,44614.5,,,,,Clare,SA,5453,-33.88485204,138.5596097,"Princess Royal Station - Clare Feedlot, Clare SA (SA0599)"
444092,2010/2011,512258,QLD,Q063NAP001,Wainui Feedlot,THE NORTH AUSTRALIA PAST CO.,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,435615.87,___4_,435615.87,,,,,Bowenville,QLD,4404,-27.19,151.27,"Wainui Feedlot, Bowenville QLD (Q063NAP001)"
438646,2010/2011,511762,QLD,Q063CWR001,Harrow,THE SAR CROWTHER TRUST,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,11270,___4_,11270,,,,,Injune,QLD,4454,-25.017579,148.783085,"Harrow, Injune QLD (Q063CWR001)"
437384,2010/2011,546228,WA,WA0756,Daniel's Well,THE TRUSTEE FOR O'MEEHAN FAMILY TRUST,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,74666,___4_,74666,,,,,Borden,WA,6338,-34.223631,118.276988,"Daniel's Well, Borden WA (WA0756)"
436884,2010/2011,546200,WA,WA0749,Wongee Feedlot,THE TRUSTEE FOR THE DOWLING FAMILY TRUST,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,174300,___4_,174300,,,,,Popanyinning,WA,6309,-32.68,117.105278,"Wongee Feedlot, Popanyinning WA (WA0749)"
441104,2010/2011,512022,QLD,Q063ILC007,Toogoolawah Feedlot Pty Ltd,TOOGOOLAWAH FEEDLOT PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,46760,___4_,46760,,,,,Toogoolawah,QLD,4313,-27.122757,152.343483,"Toogoolawah Feedlot Pty Ltd, Toogoolawah QLD (Q063ILC007)"
437084,2010/2011,512278,QLD,Q063NML001,Tramore Beef Feedlot,TRAMORE BEEF PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,33320,___4_,33320,,,,,Nobby,QLD,4360,-27.844137,151.970599,"Tramore Beef Feedlot, Nobby QLD (Q063NML001)"
444198,2010/2011,519992,SA,SA0397,Walker Brothers Feedlot,WALKER BROTHERS ENTERPRISES PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,51380,___4_,51380,,,,,Parrakie,SA,5301,-35.273408,140.268438,"Circle VB Feedlot, Parrakie SA (SA0397)"
444244,2010/2011,512554,QLD,Q063WFM001,Waterfall,WATERFALL FEEDLOT PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,179882,___4_,179882,,,,,Goomeri,QLD,4601,-26.077648,152.028295,"Waterfall, Goomeri QLD (Q063WFM001)"
443318,2010/2011,512540,QLD,Q063WEP001,Weeroona Pastoral Co - Weeroona Feedlot,WEEROONA FAMILY TRUST,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,26810,___4_,26810,,,,,Guluguba,QLD,4418,-26.296658,150.182949,"Weeroona Pastoral Co - Weeroona Feedlot, Guluguba QLD (Q063WEP001)"
440874,2010/2011,512578,QLD,Q063WTG001,West Talgai Feedlot,WEST TALGAI GRAZING PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,39690,___4_,39690,,,,,Allora,QLD,4362,-28.055833,151.889444,"West Talgai Feedlot, Allora QLD (Q063WTG001)"
442976,2010/2011,546268,WA,WA0773,WILLYUNG FEEDLOT,WILLYUNG PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,16625,___4_,16625,,,,,Albany,WA,6330,-34.935833,117.853889,"Willyung Farms, Albany WA (WA0773)"
438940,2010/2011,511542,QLD,Q063ALL001,Westbank Feedlot,WINTER HOLDINGS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,11200,___4_,11200,,,,,Athol,QLD,4350,-27.621397,151.794937,"Westbank Feedlot, Athol QLD (Q063ALL001)"
440344,2010/2011,512420,QLD,Q063SIM001,Karinya Feedlot,WOODINE PASTORAL COMPANY PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,82040,___4_,82040,,,,,Taroom,QLD,4420,-25.223037,149.948741,"Karinya Feedlot, Taroom QLD (Q063SIM001)"
436528,2010/2011,546240,WA,WA0762,Joanna Plains Feedlot,WR CARPENTER AGRICULTURE PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,18550,___4_,18550,,,,,Dandaragan,WA,6507,-30.712778,115.526389,"Joanna Plains Feedlot, Dandaragan WA (WA0762)"
430638,2009/2010,511502,QLD,Q063AAG001,Goonoo Feedlot,A A CO PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1018900,___4_,1018900,,,,,Comet,QLD,4702,-23.757823,148.528012,"Goonoo Feedlot, Comet QLD (Q063AAG001)"
430842,2009/2010,511488,QLD,Q063AAC001,Meteor Downs Feedlot,A A CO. PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,29557.5,___4_,29557.5,,,,,Springsure,QLD,4722,-24.23,148.21,"Meteor Downs Feedlot, Springsure QLD (Q063AAC001)"
434582,2009/2010,512136,QLD,Q063LAP001,Lake Lillerie,A C PENTECOST,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,12309.5,___4_,12309.5,,,,,Oakey,QLD,4401,-27.389238,151.714615,"Lake Lillerie, Oakey QLD (Q063LAP001)"
433510,2009/2010,555630,SA,SA0470,Mayura Station,A DE BRUIN & A S DE BRUIN,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,32095,___4_,32095,,,,,Millicent,SA,5280,-37.630465,140.29548,"Mayura Station, Millicent SA (SA0470)"
431518,2009/2010,561772,QLD,Q063WAR001,Warrigal Hills,A J & V M THORNE,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,21007,___4_,21007,,,,,Wandoan,QLD,4419,-25.950376,149.908313,"Warrigal Hills, Wandoan QLD (Q063WAR001)"
